filename,mean,std,laplacian_variance,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,label
tile-04-021.jpg,0.5386,0.1098,0.0197,0.9755,0.1255,0.0418,0.0870,0.0887,0.1071,0.0602,0.0201,clear
tile-04-022.jpg,0.2205,0.1430,0.0112,0.9397,0.2873,0.1572,0.0930,0.0321,0.0017,0.0017,0.0085,black
tile-04-023.jpg,0.5251,0.1074,0.0183,0.9764,0.1608,0.0394,0.0525,0.0853,0.0656,0.0591,0.0377,clear
tile-04-024.jpg,0.5727,0.1011,0.0214,0.9871,0.0903,0.0245,0.0429,0.0643,0.0704,0.0735,0.0245,clear
tile-04-025.jpg,0.5771,0.0971,0.0198,0.9890,0.0474,0.0919,0.0371,0.0801,0.0178,0.0534,0.0178,clear
tile-04-026.jpg,0.5755,0.1015,0.0185,0.9860,0.1135,0.0475,0.0613,0.0613,0.0107,0.0429,0.0567,clear
tile-04-027.jpg,0.5874,0.1229,0.0187,0.9755,0.1228,0.1178,0.1045,0.0514,0.0232,0.0664,0.0315,clear
tile-04-028.jpg,0.7558,0.1919,0.0069,0.9799,0.1553,0.0965,0.0709,0.0362,0.0090,0.0060,0.0030,white
tile-04-029.jpg,0.1837,0.1022,0.0049,0.9511,0.2501,0.1662,0.0658,0.0230,0.0181,0.0033,0.0033,black
tile-04-030.jpg,0.2547,0.1674,0.0074,0.9554,0.2354,0.1108,0.1194,0.0467,0.0415,0.0346,0.0138,black
tile-04-031.jpg,0.1990,0.1270,0.0067,0.9274,0.2756,0.1918,0.1285,0.0913,0.0466,0.0112,0.0037,black
tile-04-032.jpg,0.2150,0.1481,0.0041,0.9482,0.2652,0.1283,0.0815,0.0780,0.0295,0.0243,0.0052,black
tile-04-033.jpg,0.1878,0.1150,0.0053,0.9186,0.3137,0.1785,0.1353,0.0770,0.0338,0.0150,0.0188,black
tile-04-034.jpg,0.5221,0.1029,0.0176,0.9713,0.1610,0.0930,0.1245,0.0481,0.0498,0.0415,0.0050,clear
tile-04-035.jpg,0.5322,0.0995,0.0206,0.9819,0.1075,0.0594,0.0963,0.0834,0.0449,0.0321,0.0385,clear
tile-04-036.jpg,0.7564,0.1495,0.0084,0.9665,0.2168,0.0685,0.0880,0.0636,0.0473,0.0114,0.0049,white
tile-04-037.jpg,0.4640,0.0856,0.0108,0.9826,0.0880,0.0576,0.0480,0.1104,0.0592,0.0688,0.0256,clear
tile-04-038.jpg,0.4518,0.0843,0.0080,0.9897,0.0748,0.0777,0.0538,0.0449,0.0299,0.0493,0.0254,clear
tile-04-039.jpg,0.5617,0.0907,0.0146,0.9795,0.1548,0.0348,0.0506,0.0600,0.0695,0.0664,0.0063,clear
tile-04-040.jpg,0.2381,0.1792,0.0157,0.9711,0.2020,0.1088,0.0575,0.0202,0.0171,0.0124,0.0093,black
tile-04-041.jpg,0.7309,0.2105,0.0154,0.9803,0.1605,0.0655,0.0499,0.0639,0.0249,0.0358,0.0218,white
tile-04-042.jpg,0.2152,0.1378,0.0061,0.9410,0.2411,0.1831,0.0925,0.0979,0.0689,0.0054,0.0018,black
tile-04-043.jpg,0.5141,0.1454,0.0185,0.9647,0.1743,0.0810,0.1074,0.1039,0.0863,0.0493,0.0176,clear
tile-04-044.jpg,0.6636,0.1582,0.0120,0.9864,0.1025,0.0749,0.0703,0.0551,0.0459,0.0229,0.0184,white
tile-04-045.jpg,0.5691,0.1029,0.0217,0.9863,0.1126,0.0822,0.0502,0.0365,0.0167,0.0396,0.0457,clear
tile-04-046.jpg,0.5772,0.0986,0.0191,0.9891,0.0791,0.0761,0.0433,0.0656,0.0075,0.0492,0.0328,clear
tile-04-047.jpg,0.5785,0.1141,0.0197,0.9735,0.1284,0.1318,0.0946,0.0592,0.0439,0.0490,0.0406,clear
tile-04-048.jpg,0.7178,0.2544,0.0118,0.9736,0.1806,0.1023,0.0751,0.0464,0.0240,0.0192,0.0176,white
tile-04-049.jpg,0.6603,0.2818,0.0129,0.9682,0.1989,0.1206,0.0636,0.0571,0.0212,0.0179,0.0196,white
tile-04-050.jpg,0.6778,0.2771,0.0092,0.9836,0.1397,0.0796,0.0676,0.0375,0.0225,0.0120,0.0090,white
tile-04-051.jpg,0.6940,0.2548,0.0091,0.9718,0.1784,0.1211,0.0733,0.0573,0.0223,0.0048,0.0048,white
tile-04-052.jpg,0.7005,0.2414,0.0065,0.9731,0.1816,0.0940,0.0892,0.0510,0.0239,0.0143,0.0064,white
tile-04-053.jpg,0.5364,0.0986,0.0178,0.9821,0.1210,0.0669,0.0621,0.0844,0.0255,0.0271,0.0637,clear
tile-04-054.jpg,0.5612,0.1198,0.0163,0.9663,0.1642,0.1175,0.1158,0.0916,0.0242,0.0259,0.0501,clear
tile-04-055.jpg,0.7456,0.1688,0.0066,0.9760,0.1616,0.0967,0.0871,0.0539,0.0364,0.0079,0.0063,white
tile-04-056.jpg,0.4822,0.0930,0.0101,0.9728,0.1150,0.0674,0.0559,0.1676,0.0624,0.0246,0.0131,clear
tile-04-057.jpg,0.4716,0.0842,0.0097,0.9882,0.0973,0.0225,0.0329,0.0554,0.0719,0.0614,0.0180,clear
tile-04-058.jpg,0.5661,0.0917,0.0168,0.9945,0.0279,0.0237,0.0306,0.0418,0.0627,0.0515,0.0209,clear
tile-04-059.jpg,0.4854,0.1219,0.0196,0.9069,0.3278,0.1709,0.1106,0.1146,0.1146,0.0422,0.0221,clear
tile-04-060.jpg,0.2139,0.1425,0.0083,0.9404,0.2544,0.1684,0.1308,0.0609,0.0394,0.0090,0.0090,black
tile-04-061.jpg,0.3907,0.1475,0.0177,0.8755,0.3077,0.2687,0.1604,0.1495,0.1279,0.0433,0.0173,clear
tile-04-062.jpg,0.2913,0.2131,0.0094,0.9670,0.1817,0.1046,0.0892,0.0703,0.0789,0.0411,0.0103,black
tile-04-063.jpg,0.6557,0.1899,0.0149,0.9820,0.0910,0.0719,0.1166,0.0687,0.0335,0.0463,0.0271,clear
tile-04-064.jpg,0.5633,0.1048,0.0171,0.9879,0.0700,0.0761,0.0639,0.0655,0.0076,0.0533,0.0457,clear
tile-04-065.jpg,0.5707,0.1056,0.0206,0.9850,0.1258,0.0675,0.0476,0.0598,0.0138,0.0399,0.0414,clear
tile-04-066.jpg,0.5761,0.1003,0.0217,0.9875,0.1038,0.0626,0.0290,0.0412,0.0580,0.0397,0.0519,clear
tile-04-067.jpg,0.5767,0.1316,0.0091,0.9532,0.2150,0.1308,0.1021,0.1111,0.0681,0.0233,0.0090,clear
tile-04-068.jpg,0.6125,0.1449,0.0182,0.9714,0.1185,0.1388,0.1049,0.0931,0.0203,0.0440,0.0322,clear
tile-04-069.jpg,0.6051,0.1391,0.0181,0.9679,0.1400,0.1521,0.0951,0.0726,0.0570,0.0484,0.0225,clear
tile-04-070.jpg,0.6003,0.1347,0.0183,0.9688,0.1516,0.1179,0.1314,0.0657,0.0371,0.0404,0.0034,clear
tile-04-071.jpg,0.5900,0.1330,0.0207,0.9705,0.1253,0.0965,0.1541,0.0711,0.0186,0.0457,0.0423,clear
tile-04-072.jpg,0.5497,0.1021,0.0181,0.9852,0.0542,0.1190,0.0919,0.0166,0.0090,0.0512,0.0286,clear
tile-04-073.jpg,0.5407,0.1217,0.0174,0.9811,0.1218,0.0465,0.1042,0.0577,0.0433,0.0593,0.0289,clear
tile-04-074.jpg,0.5744,0.1575,0.0178,0.9613,0.1711,0.0970,0.1499,0.0882,0.0758,0.0318,0.0123,clear
tile-04-075.jpg,0.6843,0.1840,0.0058,0.9846,0.1033,0.0942,0.0851,0.0547,0.0182,0.0091,0.0182,white
tile-04-076.jpg,0.7155,0.1506,0.0073,0.9813,0.1328,0.0906,0.0797,0.0516,0.0438,0.0125,0.0141,white
tile-04-077.jpg,0.5588,0.0879,0.0151,0.9921,0.0657,0.0526,0.0468,0.0526,0.0307,0.0409,0.0336,clear
tile-04-078.jpg,0.2204,0.1430,0.0072,0.9242,0.2740,0.2064,0.1177,0.0810,0.0714,0.0502,0.0116,black
tile-04-079.jpg,0.4770,0.1080,0.0196,0.9654,0.1955,0.0588,0.0675,0.0952,0.0934,0.0588,0.0225,clear
tile-04-080.jpg,0.2244,0.1488,0.0130,0.9347,0.2806,0.1598,0.0892,0.0855,0.0743,0.0279,0.0204,black
tile-04-081.jpg,0.5165,0.1096,0.0187,0.9630,0.2150,0.0751,0.0524,0.0717,0.0699,0.0717,0.0542,clear
tile-04-082.jpg,0.5732,0.1038,0.0212,0.9827,0.1370,0.0724,0.0457,0.0425,0.0472,0.0551,0.0346,clear
tile-04-083.jpg,0.5748,0.1088,0.0225,0.9844,0.1192,0.0650,0.0449,0.0294,0.0573,0.0789,0.0139,clear
tile-04-084.jpg,0.5649,0.1091,0.0236,0.9866,0.1040,0.0826,0.0459,0.0229,0.0520,0.0535,0.0291,clear
tile-04-085.jpg,0.5377,0.1095,0.0179,0.9738,0.1472,0.1205,0.0736,0.0619,0.0602,0.0468,0.0218,clear
tile-04-086.jpg,0.2325,0.1553,0.0087,0.9373,0.2428,0.1713,0.1054,0.1205,0.0828,0.0245,0.0094,black
tile-04-087.jpg,0.5321,0.1101,0.0168,0.9832,0.1249,0.0858,0.0531,0.0687,0.0343,0.0187,0.0359,clear
tile-04-088.jpg,0.5770,0.1061,0.0212,0.9846,0.1096,0.0720,0.0720,0.0423,0.0423,0.0219,0.0642,clear
tile-04-089.jpg,0.5762,0.1042,0.0187,0.9826,0.1289,0.0707,0.0236,0.0833,0.0440,0.0503,0.0314,clear
tile-04-090.jpg,0.5720,0.1064,0.0250,0.9895,0.0482,0.0587,0.0768,0.0678,0.0271,0.0527,0.0346,clear
tile-04-091.jpg,0.5564,0.1086,0.0202,0.9803,0.1215,0.0300,0.1184,0.0742,0.0095,0.0410,0.0458,clear
tile-04-092.jpg,0.5586,0.1052,0.0227,0.9843,0.1092,0.0655,0.0562,0.0218,0.0452,0.0920,0.0296,clear
tile-04-093.jpg,0.5558,0.0952,0.0197,0.9876,0.0726,0.0835,0.0556,0.0556,0.0371,0.0479,0.0510,clear
tile-04-094.jpg,0.5310,0.1172,0.0151,0.9766,0.0801,0.0659,0.1068,0.1539,0.0204,0.0079,0.0016,clear
tile-04-095.jpg,0.4987,0.1052,0.0134,0.9852,0.1055,0.0900,0.0590,0.0419,0.0403,0.0543,0.0202,clear
tile-04-096.jpg,0.5681,0.0857,0.0161,0.9929,0.0847,0.0480,0.0353,0.0268,0.0226,0.0452,0.0155,clear
tile-04-097.jpg,0.5283,0.1126,0.0202,0.9660,0.1949,0.0845,0.0724,0.0828,0.0552,0.0793,0.0172,clear
tile-04-098.jpg,0.2272,0.1505,0.0094,0.9303,0.2986,0.1784,0.0692,0.0674,0.0564,0.0310,0.0073,black
tile-04-099.jpg,0.5240,0.1060,0.0178,0.9830,0.0809,0.0539,0.0365,0.0761,0.1157,0.0555,0.0254,clear
tile-04-100.jpg,0.5614,0.1009,0.0188,0.9869,0.0665,0.0495,0.0495,0.0696,0.0866,0.0619,0.0217,clear
tile-04-101.jpg,0.5747,0.1047,0.0209,0.9872,0.0862,0.0739,0.0539,0.0370,0.0693,0.0524,0.0262,clear
tile-04-102.jpg,0.5783,0.1050,0.0224,0.9878,0.0752,0.0947,0.0226,0.0331,0.0556,0.0677,0.0165,clear
tile-04-103.jpg,0.5434,0.1236,0.0258,0.9688,0.1840,0.1114,0.0591,0.0456,0.0608,0.0759,0.0135,clear
tile-04-104.jpg,0.2470,0.1665,0.0079,0.9690,0.1839,0.1199,0.0854,0.0641,0.0345,0.0164,0.0049,black
tile-04-105.jpg,0.5468,0.0980,0.0081,0.9254,0.3167,0.1498,0.0910,0.0455,0.0626,0.0607,0.0550,clear
tile-04-106.jpg,0.2335,0.1565,0.0096,0.9337,0.2858,0.1547,0.1128,0.0874,0.0455,0.0127,0.0055,black
tile-04-107.jpg,0.5591,0.1147,0.0261,0.9845,0.1061,0.0877,0.0723,0.0415,0.0138,0.0677,0.0108,clear
tile-04-108.jpg,0.5757,0.1163,0.0263,0.9885,0.0541,0.0361,0.0631,0.0946,0.0406,0.0135,0.0616,clear
tile-04-109.jpg,0.5781,0.1087,0.0237,0.9872,0.0731,0.0513,0.0669,0.0606,0.0653,0.0311,0.0637,clear
tile-04-110.jpg,0.5647,0.1078,0.0215,0.9867,0.0798,0.0583,0.0414,0.0798,0.0691,0.0614,0.0046,clear
tile-04-111.jpg,0.5529,0.1094,0.0210,0.9832,0.1077,0.0807,0.0760,0.0253,0.0285,0.0760,0.0475,clear
tile-04-112.jpg,0.5412,0.1002,0.0164,0.9837,0.1061,0.0919,0.0523,0.0364,0.0665,0.0523,0.0364,clear
tile-04-113.jpg,0.5267,0.1052,0.0164,0.9808,0.1244,0.0845,0.0590,0.0686,0.0813,0.0191,0.0175,clear
tile-04-114.jpg,0.4985,0.0870,0.0098,0.9934,0.0309,0.0787,0.0379,0.0337,0.0520,0.0155,0.0225,clear
tile-04-115.jpg,0.5657,0.0862,0.0128,0.9943,0.0333,0.0596,0.0416,0.0097,0.0291,0.0596,0.0208,clear
tile-04-116.jpg,0.5558,0.1009,0.0192,0.9878,0.0640,0.0884,0.0503,0.0396,0.0671,0.0579,0.0168,clear
tile-04-117.jpg,0.5342,0.1030,0.0229,0.9744,0.1591,0.0696,0.0696,0.0514,0.0646,0.0928,0.0099,clear
tile-04-118.jpg,0.5541,0.1199,0.0226,0.9664,0.1926,0.0533,0.0585,0.0585,0.0843,0.1066,0.0275,clear
tile-04-119.jpg,0.5645,0.1070,0.0210,0.9883,0.0644,0.0506,0.0383,0.0521,0.0766,0.0720,0.0368,clear
tile-04-120.jpg,0.5784,0.1026,0.0203,0.9864,0.0956,0.0694,0.0555,0.0154,0.0524,0.0740,0.0385,clear
tile-04-121.jpg,0.5803,0.1060,0.0243,0.9865,0.0833,0.0924,0.0288,0.0015,0.0773,0.0500,0.0439,clear
tile-04-122.jpg,0.5752,0.1043,0.0221,0.9852,0.0962,0.0946,0.0388,0.0171,0.0683,0.0465,0.0496,clear
tile-04-123.jpg,0.5484,0.1071,0.0217,0.9515,0.2411,0.1004,0.0712,0.0639,0.1023,0.0712,0.0420,clear
tile-04-124.jpg,0.7981,0.1432,0.0086,0.9866,0.1142,0.0712,0.0682,0.0564,0.0223,0.0134,0.0030,white
tile-04-125.jpg,0.5410,0.1057,0.0169,0.9829,0.1169,0.0752,0.0640,0.0544,0.0528,0.0368,0.0576,clear
tile-04-126.jpg,0.5790,0.1109,0.0242,0.9853,0.1067,0.0784,0.0549,0.0471,0.0439,0.0486,0.0471,clear
tile-04-127.jpg,0.5791,0.1162,0.0240,0.9835,0.1030,0.0660,0.0644,0.0660,0.0563,0.0451,0.0644,clear
tile-04-128.jpg,0.5746,0.1098,0.0208,0.9835,0.0509,0.0355,0.0385,0.1264,0.0956,0.0462,0.0108,clear
tile-04-129.jpg,0.5526,0.1204,0.0230,0.9592,0.2074,0.0514,0.0798,0.0975,0.1241,0.0426,0.0337,clear
tile-04-130.jpg,0.7468,0.1770,0.0070,0.9778,0.1582,0.0735,0.0687,0.0799,0.0399,0.0256,0.0144,white
tile-04-131.jpg,0.7425,0.1670,0.0050,0.9825,0.1362,0.0735,0.0429,0.0842,0.0398,0.0138,0.0046,white
tile-04-132.jpg,0.5241,0.1080,0.0184,0.9875,0.0605,0.0543,0.0729,0.0496,0.0341,0.0620,0.0744,clear
tile-04-133.jpg,0.5115,0.0866,0.0128,0.9921,0.0747,0.0704,0.0273,0.0172,0.0359,0.0431,0.0316,clear
tile-04-134.jpg,0.5576,0.0820,0.0144,0.9857,0.1299,0.0649,0.0162,0.0074,0.0177,0.0753,0.0310,clear
tile-04-135.jpg,0.5869,0.1402,0.0217,0.9658,0.1742,0.1363,0.0569,0.0397,0.0811,0.0811,0.0172,clear
tile-04-136.jpg,0.7591,0.1605,0.0122,0.9752,0.1591,0.1018,0.0986,0.0509,0.0302,0.0095,0.0064,white
tile-04-137.jpg,0.7204,0.1936,0.0111,0.9880,0.1260,0.0435,0.0435,0.0594,0.0159,0.0217,0.0058,white
tile-04-138.jpg,0.5387,0.1049,0.0190,0.9855,0.0959,0.0588,0.0526,0.0681,0.0882,0.0263,0.0170,clear
tile-04-139.jpg,0.5775,0.1058,0.0223,0.9862,0.1084,0.0702,0.0290,0.0656,0.0565,0.0473,0.0107,clear
tile-04-140.jpg,0.5844,0.1038,0.0215,0.9856,0.0848,0.0954,0.0227,0.0091,0.0802,0.0712,0.0136,clear
tile-04-141.jpg,0.5772,0.1088,0.0263,0.9795,0.1267,0.1010,0.0369,0.0208,0.0529,0.0930,0.0321,clear
tile-04-142.jpg,0.8031,0.1387,0.0073,0.9818,0.1285,0.0948,0.0688,0.0749,0.0138,0.0107,0.0031,white
tile-04-143.jpg,0.5797,0.0683,0.0067,0.9394,0.2899,0.1288,0.0948,0.0412,0.0215,0.0716,0.0233,clear
tile-04-144.jpg,0.8095,0.1361,0.0101,0.9795,0.1533,0.0797,0.0858,0.0552,0.0184,0.0046,0.0031,white
tile-04-145.jpg,0.5774,0.1110,0.0272,0.9888,0.0486,0.0562,0.0699,0.0744,0.0516,0.0213,0.0562,clear
tile-04-146.jpg,0.5850,0.1077,0.0226,0.9840,0.0285,0.0135,0.0584,0.1513,0.0449,0.0404,0.0270,clear
tile-04-147.jpg,0.5899,0.1006,0.0200,0.9796,0.0855,0.0274,0.0904,0.1275,0.0403,0.0742,0.0274,clear
tile-04-148.jpg,0.7771,0.1798,0.0087,0.9750,0.1781,0.0891,0.0668,0.0604,0.0350,0.0111,0.0159,white
tile-04-149.jpg,0.2698,0.2381,0.0067,0.9694,0.2270,0.0767,0.0322,0.0353,0.0169,0.0123,0.0107,black
tile-04-150.jpg,0.2609,0.2156,0.0102,0.9784,0.1672,0.0882,0.0681,0.0279,0.0279,0.0279,0.0077,black
tile-04-151.jpg,0.5323,0.0859,0.0113,0.9850,0.0769,0.0910,0.0549,0.0549,0.0706,0.0674,0.0110,clear
tile-04-152.jpg,0.5238,0.0772,0.0092,0.9917,0.0722,0.0346,0.0549,0.0289,0.0736,0.0231,0.0202,clear
tile-04-153.jpg,0.2760,0.1803,0.0060,0.9514,0.2667,0.0860,0.0877,0.0705,0.0568,0.0206,0.0086,black
tile-04-154.jpg,0.4980,0.1434,0.0172,0.9608,0.1922,0.1410,0.0723,0.0441,0.0970,0.0529,0.0264,clear
tile-04-155.jpg,0.5424,0.1010,0.0180,0.9782,0.1190,0.1027,0.0652,0.0424,0.0978,0.0522,0.0098,clear
tile-04-156.jpg,0.2284,0.1477,0.0177,0.9689,0.1985,0.1292,0.0599,0.0378,0.0110,0.0063,0.0063,black
tile-04-157.jpg,0.7706,0.1671,0.0098,0.9810,0.1357,0.0905,0.0795,0.0515,0.0421,0.0172,0.0062,white
tile-04-158.jpg,0.5765,0.1127,0.0185,0.9753,0.1432,0.0876,0.0691,0.0590,0.0691,0.0809,0.0320,clear
tile-04-159.jpg,0.5817,0.1044,0.0227,0.9822,0.1216,0.0857,0.0327,0.0062,0.0733,0.0780,0.0234,clear
tile-04-160.jpg,0.5652,0.1082,0.0211,0.9798,0.1374,0.0938,0.0453,0.0323,0.0534,0.0550,0.0582,clear
tile-04-161.jpg,0.5863,0.1099,0.0217,0.9748,0.1402,0.0668,0.0601,0.0517,0.0517,0.1252,0.0317,clear
tile-04-162.jpg,0.7728,0.1592,0.0047,0.9733,0.1811,0.0889,0.0679,0.0469,0.0679,0.0226,0.0065,white
tile-04-163.jpg,0.5691,0.1046,0.0243,0.9829,0.1287,0.0822,0.0357,0.0341,0.0682,0.0589,0.0047,clear
tile-04-164.jpg,0.5874,0.1092,0.0297,0.9879,0.0765,0.0765,0.0443,0.0260,0.0336,0.0627,0.0688,clear
tile-04-165.jpg,0.5712,0.1161,0.0263,0.9834,0.0872,0.0159,0.0634,0.0920,0.0825,0.0682,0.0349,clear
tile-04-166.jpg,0.5880,0.1073,0.0238,0.9880,0.0318,0.0242,0.0227,0.0711,0.0756,0.0726,0.0756,clear
tile-04-167.jpg,0.5712,0.1153,0.0286,0.9863,0.0887,0.0482,0.0778,0.0404,0.0544,0.0747,0.0296,clear
tile-04-168.jpg,0.5115,0.1445,0.0246,0.9519,0.1889,0.1333,0.1056,0.0648,0.1370,0.0796,0.0056,clear
tile-04-169.jpg,0.5212,0.1273,0.0221,0.9607,0.1656,0.1168,0.1534,0.0750,0.0819,0.0139,0.0017,clear
tile-04-170.jpg,0.5459,0.0967,0.0151,0.9836,0.0615,0.0169,0.0630,0.0538,0.0307,0.0338,0.1399,clear
tile-04-171.jpg,0.5359,0.0901,0.0158,0.9915,0.0500,0.0200,0.0314,0.0229,0.0443,0.0986,0.0271,clear
tile-04-172.jpg,0.5214,0.1235,0.0140,0.9772,0.1502,0.0933,0.0775,0.0806,0.0348,0.0063,0.0032,clear
tile-04-173.jpg,0.5451,0.0951,0.0175,0.9779,0.1507,0.0803,0.0622,0.0508,0.0541,0.0606,0.0377,clear
tile-04-174.jpg,0.5322,0.1090,0.0212,0.9610,0.2120,0.0906,0.0992,0.0804,0.0838,0.0085,0.0034,clear
tile-04-175.jpg,0.7716,0.1561,0.0124,0.9828,0.1432,0.0761,0.0775,0.0403,0.0134,0.0060,0.0030,white
tile-04-176.jpg,0.5551,0.1096,0.0274,0.9855,0.0826,0.0390,0.0593,0.0499,0.0499,0.1045,0.0327,clear
tile-04-177.jpg,0.5733,0.1061,0.0225,0.9844,0.1042,0.0746,0.0544,0.0171,0.0840,0.0622,0.0187,clear
tile-04-178.jpg,0.5501,0.1085,0.0247,0.9598,0.2314,0.0891,0.0668,0.0086,0.0360,0.0771,0.0737,clear
tile-04-179.jpg,0.2460,0.1620,0.0138,0.9590,0.2156,0.1392,0.1001,0.0543,0.0339,0.0204,0.0051,black
tile-04-180.jpg,0.5830,0.0903,0.0158,0.9845,0.0959,0.0519,0.0220,0.0613,0.0598,0.0959,0.0440,clear
tile-04-181.jpg,0.5832,0.1386,0.0128,0.9341,0.2954,0.1440,0.0794,0.0591,0.0720,0.0665,0.0111,clear
tile-04-182.jpg,0.2595,0.1760,0.0078,0.9522,0.2519,0.0966,0.1225,0.0587,0.0380,0.0242,0.0086,black
tile-04-183.jpg,0.5574,0.1191,0.0284,0.9762,0.1155,0.0988,0.0804,0.0519,0.0636,0.1021,0.0184,clear
tile-04-184.jpg,0.2446,0.1796,0.0102,0.9589,0.2114,0.1186,0.1100,0.0911,0.0327,0.0155,0.0086,black
tile-04-185.jpg,0.5790,0.1107,0.0247,0.9851,0.0317,0.0076,0.0378,0.0544,0.0801,0.1284,0.0348,clear
tile-04-186.jpg,0.5735,0.1202,0.0276,0.9853,0.0520,0.0092,0.0490,0.0995,0.0536,0.1025,0.0260,clear
tile-04-187.jpg,0.5633,0.1273,0.0188,0.9870,0.0490,0.0321,0.0673,0.0734,0.1010,0.0398,0.0275,clear
tile-04-188.jpg,0.5672,0.1126,0.0226,0.9872,0.0559,0.0589,0.0528,0.0347,0.1102,0.0513,0.0075,clear
tile-04-189.jpg,0.5539,0.1112,0.0195,0.9875,0.0619,0.0697,0.0356,0.0588,0.0619,0.0758,0.0418,clear
tile-04-190.jpg,0.5451,0.0998,0.0191,0.9924,0.0483,0.0170,0.0270,0.0426,0.0894,0.0270,0.0341,clear
tile-04-191.jpg,0.5467,0.0941,0.0126,0.9811,0.1345,0.0633,0.0744,0.0807,0.0459,0.0332,0.0111,clear
tile-04-192.jpg,0.5224,0.1073,0.0206,0.9534,0.2343,0.0703,0.1027,0.0991,0.0847,0.0559,0.0216,clear
tile-04-193.jpg,0.2252,0.1470,0.0205,0.9574,0.2394,0.1313,0.0831,0.0316,0.0183,0.0183,0.0166,black
tile-04-194.jpg,0.7482,0.1983,0.0115,0.9792,0.1549,0.0970,0.0641,0.0438,0.0297,0.0282,0.0109,white
tile-04-195.jpg,0.5047,0.1308,0.0201,0.9617,0.1760,0.0714,0.0958,0.1429,0.0958,0.0157,0.0087,clear
tile-04-196.jpg,0.5666,0.1012,0.0184,0.9677,0.1979,0.0812,0.0660,0.0474,0.0914,0.0474,0.0237,clear
tile-04-197.jpg,0.2355,0.1558,0.0147,0.9558,0.2265,0.1390,0.0961,0.0669,0.0446,0.0103,0.0051,black
tile-04-198.jpg,0.5497,0.1110,0.0241,0.9800,0.1149,0.0821,0.0755,0.0558,0.0624,0.0788,0.0279,clear
tile-04-199.jpg,0.5908,0.1006,0.0208,0.9860,0.0731,0.0311,0.0560,0.0327,0.0607,0.0607,0.0995,clear
tile-04-200.jpg,0.5769,0.0971,0.0097,0.9733,0.1406,0.1646,0.0448,0.0128,0.0400,0.0256,0.0368,clear
tile-04-201.jpg,0.2383,0.1697,0.0124,0.9541,0.2547,0.1171,0.0747,0.0611,0.0323,0.0272,0.0068,black
tile-04-202.jpg,0.5575,0.1201,0.0328,0.9746,0.1383,0.0691,0.0776,0.0455,0.0253,0.0927,0.0944,clear
tile-04-203.jpg,0.2294,0.1563,0.0133,0.9675,0.1935,0.1343,0.0848,0.0288,0.0192,0.0080,0.0032,black
tile-04-204.jpg,0.5725,0.1175,0.0272,0.9800,0.0393,0.0106,0.0151,0.0318,0.0544,0.1754,0.0544,clear
tile-04-205.jpg,0.5577,0.1245,0.0254,0.9799,0.0838,0.0047,0.0205,0.0616,0.0601,0.1407,0.0711,clear
tile-04-206.jpg,0.5533,0.1217,0.0209,0.9787,0.1256,0.0430,0.0876,0.0761,0.0579,0.0761,0.0430,clear
tile-04-207.jpg,0.5761,0.1117,0.0259,0.9882,0.0559,0.0604,0.0771,0.0529,0.0816,0.0332,0.0106,clear
tile-04-208.jpg,0.5495,0.1189,0.0248,0.9825,0.0937,0.0625,0.0515,0.0453,0.1250,0.0406,0.0047,clear
tile-04-209.jpg,0.5541,0.0993,0.0171,0.9931,0.0325,0.0297,0.0254,0.0127,0.0438,0.0650,0.0692,clear
tile-04-210.jpg,0.7661,0.1444,0.0071,0.9853,0.1245,0.0645,0.0705,0.0570,0.0360,0.0090,0.0030,white
tile-04-211.jpg,0.7632,0.1665,0.0099,0.9809,0.1368,0.0922,0.0876,0.0492,0.0169,0.0123,0.0077,white
tile-04-212.jpg,0.7652,0.1608,0.0119,0.9808,0.1359,0.0875,0.0625,0.0781,0.0406,0.0156,0.0047,white
tile-04-213.jpg,0.2369,0.1558,0.0172,0.9477,0.2942,0.1138,0.0276,0.0211,0.0211,0.0163,0.0211,black
tile-04-214.jpg,0.2384,0.1583,0.0132,0.9780,0.1809,0.0822,0.0493,0.0374,0.0150,0.0000,0.0030,black
tile-04-215.jpg,0.5239,0.1237,0.0257,0.9594,0.2001,0.1126,0.0643,0.1126,0.0625,0.0750,0.0214,clear
tile-04-216.jpg,0.2354,0.1608,0.0126,0.9700,0.1859,0.1083,0.0938,0.0534,0.0323,0.0065,0.0049,black
tile-04-217.jpg,0.5602,0.1130,0.0265,0.9868,0.0590,0.0155,0.0683,0.0683,0.0636,0.0714,0.0636,clear
tile-04-218.jpg,0.5730,0.1162,0.0227,0.9731,0.1415,0.0690,0.0742,0.0897,0.0828,0.0759,0.0466,clear
tile-04-219.jpg,0.6066,0.0823,0.0159,0.9822,0.0783,0.1461,0.0467,0.0075,0.0045,0.0181,0.0723,clear
tile-04-220.jpg,0.5677,0.1270,0.0347,0.9819,0.1093,0.0498,0.0514,0.0418,0.0964,0.0820,0.0337,clear
tile-04-221.jpg,0.5940,0.1122,0.0297,0.9880,0.0890,0.0460,0.0491,0.0430,0.0384,0.0583,0.0690,clear
tile-04-222.jpg,0.5519,0.1495,0.0380,0.9710,0.1056,0.0623,0.0848,0.0485,0.0952,0.1471,0.0433,clear
